vendor_id_code,payee,agency,fiscal_year,transaction_reference_id,amount,distinct_txns,day_span,first_date,last_date,exposure,severity,status,confidence
CH0097616,NAME REDACTED,DEPT OF CHILD SAFETY,2023,GAXNECHAPY002613620,133.5700,2,39,2023-03-06,2023-04-14,133.5700,low,unreviewed,medium
71433401,MOHAVE MENTAL HEALTH CLIN,AHCCCS,2023,GAXNEHCAPMMS23143114,584.1100,2,7,2023-04-17,2023-04-24,584.1100,low,unreviewed,medium
00010306,MERCY CARE,AHCCCS,2024,GAXCMHCAPMMS24001039,2538.8800,2,1,2023-08-17,2023-08-18,2538.8800,low,unreviewed,medium
CH0131958,NAME REDACTED,DEPT OF CHILD SAFETY,2024,GAXNECHAPY002861125,17.0000,2,7,2023-11-17,2023-11-24,17.0000,low,unreviewed,medium
CH0147166,NAME REDACTED,DEPT OF CHILD SAFETY,2024,GAXNECHAPY002949424,216.9200,2,4,2024-02-26,2024-03-01,216.9200,low,unreviewed,medium
16399101,HONORHEALTH COMPLETE CARE,AHCCCS,2025,GAXCMHCAPMMS25000170,262.3800,2,9,2024-07-08,2024-07-17,262.3800,low,unreviewed,medium
63032901,BANNER CANCER CENTER SPEC,AHCCCS,2025,GAXCMHCAPMMS25002433,311.6200,2,9,2024-11-18,2024-11-27,311.6200,low,unreviewed,medium
00010789,MERCY MARICOPA INTEGRATED CARE,AHCCCS,2021,GAXNEHCAPMMS21008961,1313.7400,3,12,2020-07-24,2020-08-05,2627.4800,low,unreviewed,medium
00010789,MERCY MARICOPA INTEGRATED CARE,AHCCCS,2021,GAXNEHCAPMMS21008961,409.8700,3,12,2020-07-24,2020-08-05,819.7400,low,unreviewed,medium
00010306,MERCY CARE,AHCCCS,2021,GAXCMHCAPMMS21003316,5219.8900,2,5,2021-02-11,2021-02-16,5219.8900,low,unreviewed,medium
33307601,TUCSON ORTHOPAEDIC INST.,AHCCCS,2021,GAXCMHCAPMMS21004730,129.3800,2,8,2021-06-01,2021-06-09,129.3800,low,unreviewed,medium
CH0143738,NAME REDACTED,DEPT OF CHILD SAFETY,2023,GAXNECHAPY002476867,47.4000,2,39,2022-10-17,2022-11-25,47.4000,low,unreviewed,medium
35145601,UNITED SEATING & MOBILITY,AHCCCS,2023,GAXCMHCAPMMS23001770,14.4600,2,23,2022-10-31,2022-11-23,14.4600,low,unreviewed,medium
CH0145505,NAME REDACTED,DEPT OF CHILD SAFETY,2023,GAXNECHAPY002624876,276.0800,2,58,2023-03-20,2023-05-17,276.0800,low,unreviewed,medium
0201231A,FLAGSTAFF MEDICAL CENTER,AHCCCS,2023,GAXCMHCAPMMS23003766,175.7900,2,101,2023-03-21,2023-06-30,175.7900,low,unreviewed,medium
54847901,MEDEX GROUP,AHCCCS,2023,GAXNEHCAPMMS23128080,616.6100,2,8,2023-06-13,2023-06-21,616.6100,low,unreviewed,medium
54847901,MEDEX GROUP,AHCCCS,2023,GAXNEHCAPMMS23124471,686.4500,2,8,2023-06-13,2023-06-21,686.4500,low,unreviewed,medium
CH0124574,NAME REDACTED,DEPT OF CHILD SAFETY,2023,GAXNECHAPY002622680,34.1700,2,98,2023-03-08,2023-06-14,34.1700,low,unreviewed,medium
09386904,AKPAN/LUCY,AHCCCS,2024,GAXCMHCAPMMS24000545,290.7800,2,100,2023-07-31,2023-11-08,290.7800,low,unreviewed,medium
43160601,PINAL MNT INTERNAL MED,AHCCCS,2024,GAXNEHCAPMMS24061719,14.2000,2,154,2023-11-08,2024-04-10,14.2000,low,unreviewed,medium
CH0146251,NAME REDACTED,DEPT OF CHILD SAFETY,2024,GAXNECHAPY002859941,30.2600,2,7,2023-11-08,2023-11-15,30.2600,low,unreviewed,medium
32687901,PLASTIC SURGEONS OF N. AZ,AHCCCS,2024,GAXCMHCAPMMS24004022,184.4700,2,9,2024-02-05,2024-02-14,184.4700,low,unreviewed,medium
CH0149463,NAME REDACTED,DEPT OF CHILD SAFETY,2024,GAXNECHAPY002946254,404.5200,8,27,2024-02-08,2024-03-06,2831.6400,low,unreviewed,medium
00010306,MERCY CARE,AHCCCS,2024,GAXCMHCAPMMS24004251,4543.7400,2,5,2024-02-15,2024-02-20,4543.7400,low,unreviewed,medium
CH0152874,NAME REDACTED,DEPT OF CHILD SAFETY,2025,GAXNECHAPY003181769,12.2400,2,24,2024-11-01,2024-11-25,12.2400,low,unreviewed,medium
IV0000061993,SILVER SPRINGS TROUT FARM LLC,GAME AND FISH DEPARTMENT,2025,GAEIV1GFAPO0000691305,624.1200,2,16,2025-02-05,2025-02-21,624.1200,low,unreviewed,medium
00010795,MERCY MARICOPA INTERGRATED CARE,AHCCCS,2018,GAXCMHCAPMMS18002669,1146.7900,2,5,2018-01-17,2018-01-22,1146.7900,low,unreviewed,medium
02273101,SOUTHWEST MEM HOSP-CO,AHCCCS,2021,GAXCMHCAPMMS21000799,183.4500,2,9,2020-08-24,2020-09-02,183.4500,low,unreviewed,medium
CH0094434,NAME REDACTED,DEPT OF CHILD SAFETY,2021,GAXNECHAPY001857828,362.6000,3,28,2021-03-05,2021-04-02,725.2000,low,unreviewed,medium
46709401,RENAL CARE GP.- MARYVALE,AHCCCS,2023,GAXCMHCAPMMS23000127,742.5700,2,2,2022-07-12,2022-07-14,742.5700,low,unreviewed,medium
99104701,GUARDIAN FLIGHT LLC,AHCCCS,2023,GAXCMHCAPMMS23001398,5788.6600,2,262,2022-10-11,2023-06-30,5788.6600,low,unreviewed,medium
31802701,SAGUARO FAMILY PRACTICE,AHCCCS,2023,GAXCMHCAPMMS23001127,38.5000,2,18,2022-09-19,2022-10-07,38.5000,low,unreviewed,medium
CH0126137,NAME REDACTED,DEPT OF CHILD SAFETY,2023,GAXNECHAPY002610894,203.2100,2,4,2023-03-06,2023-03-10,203.2100,low,unreviewed,medium
08739801,TERIS HEALTH SERVICES,AHCCCS,2024,GAXNEHCAPMMS24009856,121.1600,2,6,2023-07-20,2023-07-26,121.1600,low,unreviewed,medium
10400001,SOUTHERN AZ ANESTHESIA SV,AHCCCS,2024,GAXCMHCAPMMS24002145,587.9000,2,24,2023-10-24,2023-11-17,587.9000,low,unreviewed,medium
00010422,HEALTH NET ACCESS INC,AHCCCS,2024,GAXCMHCAPMMS24003652,2508.6000,2,2,2024-01-23,2024-01-25,2508.6000,low,unreviewed,medium
00010497,STEWARD HEALTH CHOICE ARIZONA INC,AHCCCS,2024,GAXCMHCAPMMS24003647,6818.9800,2,1,2024-01-23,2024-01-24,6818.9800,low,unreviewed,medium
CH0079016,NAME REDACTED,DEPT OF CHILD SAFETY,2024,GAXNECHAPY002915433,610.0800,2,25,2024-01-06,2024-01-31,610.0800,low,unreviewed,medium
01010314,BANNER UNIVERSITY FAMILY CARE,AHCCCS,2025,GAXCMHCAPMMS25032760,17131.2000,2,1,2024-09-10,2024-09-11,17131.2000,low,unreviewed,medium
08330001,VERACITY HEALTH SOLUTIONS,AHCCCS,2025,GAXNEHCAPMMS24017560,3896.3600,3,12,2025-06-06,2025-06-18,7792.7200,low,unreviewed,medium
34124601,THE CORE INSTITUTE,AHCCCS,2018,GAXCMHCAPMMS18000308,190.4900,2,2,2017-07-24,2017-07-26,190.4900,low,unreviewed,medium
42096201,I-GROUP MED TRANSPORT,AHCCCS,2023,GAXNEHCAPMMS23009372,496.4500,2,7,2022-07-20,2022-07-27,496.4500,low,unreviewed,medium
00010422,HEALTH NET ACCESS INC,AHCCCS,2023,GAXCMHCAPMMS23004635,562.8800,2,2,2023-05-22,2023-05-24,562.8800,low,unreviewed,medium
24196101,MOUNTAIN VISTA MED CTR,AHCCCS,2024,GAXCMHCAPMMS24001436,5452.3200,2,9,2023-09-11,2023-09-20,5452.3200,low,unreviewed,medium
CH0110167,NAME REDACTED,DEPT OF CHILD SAFETY,2024,GAXNECHAPY002793486,77.7000,2,6,2023-09-07,2023-09-13,77.7000,low,unreviewed,medium
CH0123940,NAME REDACTED,DEPT OF CHILD SAFETY,2024,GAXNECHAPY002787668,606.4900,2,7,2023-09-07,2023-09-14,606.4900,low,unreviewed,medium
CH0140190,NAME REDACTED,DEPT OF CHILD SAFETY,2024,GAXNECHAPY002891207,813.4800,2,6,2023-12-21,2023-12-27,813.4800,low,unreviewed,medium
GHOSTWCA0001,CENTRAL TRAVEL ACCOUNT (GHOST CARD) WCA,DEPT OF WATER RESOURCES,2025,GAXWCA225USBJM3,56.4100,2,7,2024-10-24,2024-10-31,56.4100,low,unreviewed,medium
00010497,STEWARD HEALTH CHOICE ARIZONA INC,AHCCCS,2025,GAXCMHCAPMMS25000415,614.8500,2,2,2024-07-23,2024-07-25,614.8500,low,unreviewed,medium
GHOSTDEA0001,CENTRAL TRAVEL ACCOUNT (GHOST CARD) DEA,DEPT OF ECONOMIC SECURITY,2025,GAXDEA2A341334,4859.8700,2,7,2024-10-24,2024-10-31,4859.8700,low,unreviewed,medium
GHOSTDEA0001,CENTRAL TRAVEL ACCOUNT (GHOST CARD) DEA,DEPT OF ECONOMIC SECURITY,2025,GAXDEA2A341334,325.3800,2,7,2024-10-24,2024-10-31,325.3800,low,unreviewed,medium
00010166,DCS/CMDP,AHCCCS,2025,GAXCMHCAPMMS25001805,1150.7200,2,3,2024-10-05,2024-10-08,1150.7200,low,unreviewed,medium
00010306,MERCY CARE,AHCCCS,2025,GAXCMHCAPRG250000050,711968.6100,2,1,2025-04-10,2025-04-11,711968.6100,medium,unreviewed,medium
IV0000043767,MARY LOU DEZEEUW,GAME AND FISH DEPARTMENT,2021,GAXIV1GFAINV000527275,250.0000,2,58,2020-12-02,2021-01-29,250.0000,low,unreviewed,medium
00010497,STEWARD HEALTH CHOICE ARIZONA INC,AHCCCS,2021,GAXCMHCAPMMS21002361,142.9200,2,2,2020-12-08,2020-12-10,142.9200,low,unreviewed,medium
CH0070516,NAME REDACTED,DEPT OF CHILD SAFETY,2021,GAXNECHAPY001880822,22.1200,2,6,2021-03-05,2021-03-11,22.1200,low,unreviewed,medium
00010422,HEALTH NET ACCESS INC,AHCCCS,2021,GAXCMHCAPMMS21003831,476.4300,2,2,2021-03-22,2021-03-24,476.4300,low,unreviewed,medium
44476101,UNIV OF KANSAS HOSPITAL,AHCCCS,2021,GAXNEHCAPMMS21152017,82.5100,2,7,2021-06-09,2021-06-16,82.5100,low,unreviewed,medium
00010306,MERCY CARE,AHCCCS,2023,GAXCMHCAPMMS23002625,1527.0800,2,2,2022-12-28,2022-12-30,1527.0800,low,unreviewed,medium
CH0143657,NAME REDACTED,DEPT OF CHILD SAFETY,2024,GAXNECHAPY002831521,19.8000,2,19,2023-10-12,2023-10-31,19.8000,low,unreviewed,medium
08510501,ST JOSEPHS HOSPITAL AND M,AHCCCS,2025,GAXCMHCAPMMS25000166,226.1300,2,9,2024-07-08,2024-07-17,226.1300,low,unreviewed,medium
PCARDSYA0001,PCARD VENDOR SYA,BOARD OF PSYCHOLOGIST EXAMINERS,2025,GAXSYAPCARD241007,161.9700,2,7,2024-10-23,2024-10-30,161.9700,low,unreviewed,medium
PCARDHIA0001,PCARD VENDOR HIA,ARIZONA HISTORICAL SOCIETY,2025,GAXHIA250000008353,350.0000,2,7,2024-10-25,2024-11-01,350.0000,low,unreviewed,medium
3691381A,BANNER BOSWELL MED CTR,AHCCCS,2017,GAXCMHCAPMMS17004288,772.4900,2,9,2017-06-12,2017-06-21,772.4900,low,unreviewed,medium
PZ000001726,BOWMAN BEAUTY & BARBER SUPPLY,DEPT OF CORRECTIONS,2018,PRCPZ1DCAPR0000659328,24.9200,2,120,2017-10-11,2018-02-08,24.9200,low,unreviewed,medium
00010789,MERCY MARICOPA INTEGRATED CARE,AHCCCS,2021,GAXNEHCAPMMS21008994,2954.6100,2,7,2020-07-27,2020-08-03,2954.6100,low,unreviewed,medium
00010422,HEALTH NET ACCESS INC,AHCCCS,2021,GAXCMHCAPMMS21001778,2067.8400,2,2,2020-10-27,2020-10-29,2067.8400,low,unreviewed,medium
00010158,"ARIZONA PHYSICIANS IPA, INC.",AHCCCS,2021,GAXCMHCAPMMS21001529,50235.0400,2,2,2020-10-13,2020-10-15,50235.0400,low,unreviewed,medium
83656201,INDUSTRIAL HAND AND PHYSI,AHCCCS,2021,GAXCMHCAPMMS21004821,74.7200,2,10,2021-06-07,2021-06-17,74.7200,low,unreviewed,medium
CH0064213,NAME REDACTED,DEPT OF CHILD SAFETY,2021,GAXNECHAPY001949385,464.9400,2,6,2021-06-04,2021-06-10,464.9400,low,unreviewed,medium
CH0083057,NAME REDACTED,DEPT OF CHILD SAFETY,2023,GAXNECHAPY002430292,145.1400,2,7,2022-09-07,2022-09-14,145.1400,low,unreviewed,medium
32687901,PLASTIC SURGEONS OF N. AZ,AHCCCS,2023,GAXCMHCAPMMS23002459,47.6600,2,10,2022-12-19,2022-12-29,47.6600,low,unreviewed,medium
40540101,RETINAL CONSULT OF AZ,AHCCCS,2023,GAXNEHCAPMMS23021675,324.2100,2,61,2022-10-14,2022-12-14,324.2100,low,unreviewed,medium
40540101,RETINAL CONSULT OF AZ,AHCCCS,2023,GAXNEHCAPMMS23028656,336.0900,2,61,2022-10-14,2022-12-14,336.0900,low,unreviewed,medium
CH0081554,NAME REDACTED,DEPT OF CHILD SAFETY,2023,GAXNECHAPY002605132,268.5100,2,4,2023-03-06,2023-03-10,268.5100,low,unreviewed,medium
13503501,EAST HARMONY POINT LLC,AHCCCS,2024,GAXNEHCAPMMS24000672,795.4500,2,70,2023-07-13,2023-09-21,795.4500,low,unreviewed,medium
98680201,KING ASSISTED LIVING,AHCCCS,2024,GAXCMHCAPMMS24002325,4433.2400,2,43,2023-10-31,2023-12-13,4433.2400,low,unreviewed,medium
IV0000000272,ARIZONA EMERGENCY PRODUCTS INC,DEPT OF PUBLIC SAFETY,2024,GAXIV1PSAINV001250514,2615.0900,2,55,2023-08-09,2023-10-03,2615.0900,low,unreviewed,medium
00010422,HEALTH NET ACCESS INC,AHCCCS,2024,GAXCMHCAPRG240000067,341.8700,2,9,2024-01-03,2024-01-12,341.8700,low,unreviewed,medium
00010254,"CARE 1ST HEALTH PLAN ARIZONA, INC.",AHCCCS,2025,GAXCMHCAPMMS25001148,660.1000,2,2,2024-08-26,2024-08-28,660.1000,low,unreviewed,medium
01010422,"BRIDGEWAY HEALTH SOLUTIONS OF ARIZONA, INC.",AHCCCS,2025,GAXCMHCAPMMS25003273,652.3500,2,2,2025-01-15,2025-01-17,652.3500,low,unreviewed,medium
00010306,MERCY CARE,AHCCCS,2025,GAXCMHCAPMMS25004708,751.9700,2,2,2025-04-21,2025-04-23,751.9700,low,unreviewed,medium
00010500,"MOLINA HEALTHCARE OF ARIZONA, INC",AHCCCS,2025,GAXCMHCAPRG250000058,44019.5600,2,4,2025-04-10,2025-04-14,44019.5600,low,unreviewed,medium
32570501,BMA BULLHEAD CITY DIALYSI,AHCCCS,2018,GAXCMHCAPMMS18000567,1290.2500,2,8,2017-08-15,2017-08-23,1290.2500,low,unreviewed,medium
00010795,MERCY MARICOPA INTERGRATED CARE,AHCCCS,2018,GAXCMHCAPMMS18002622,106.6100,2,2,2018-01-16,2018-01-18,106.6100,low,unreviewed,medium
00010422,HEALTH NET ACCESS INC,AHCCCS,2021,GAXCMHCAPMMS21002649,1095.8100,2,2,2020-12-28,2020-12-30,1095.8100,low,unreviewed,medium
00639801,NATIVE AMERICAN CONNECTIO,AHCCCS,2021,GAXNEHCAPMMS21024133,31.1900,2,102,2021-02-26,2021-06-08,31.1900,low,unreviewed,medium
CH0137420,NAME REDACTED,DEPT OF CHILD SAFETY,2023,GAXNECHAPY002544566,637.6300,2,25,2023-01-05,2023-01-30,637.6300,low,unreviewed,medium
37848302,EQUIHUA/RACHEL,AHCCCS,2023,GAXCMHCAPMMS23005290,141.4000,2,11,2023-06-19,2023-06-30,141.4000,low,unreviewed,medium
CH0131572,NAME REDACTED,DEPT OF CHILD SAFETY,2023,GAXNECHAPY002715600,6.0000,2,5,2023-06-23,2023-06-28,6.0000,low,unreviewed,medium
00010422,HEALTH NET ACCESS INC,AHCCCS,2024,GAXCMHCAPMMS24002635,738.4300,2,3,2023-11-17,2023-11-20,738.4300,low,unreviewed,medium
08919001,COMMUNITY MEDICAL SERVICE,AHCCCS,2024,GAXCMHCAPMMS24002563,40.8900,2,8,2023-11-14,2023-11-22,40.8900,low,unreviewed,medium
CH0077040,NAME REDACTED,DEPT OF CHILD SAFETY,2024,GAXNECHAPY002836606,196.5100,2,8,2023-11-06,2023-11-14,196.5100,low,unreviewed,medium
00010422,HEALTH NET ACCESS INC,AHCCCS,2024,GAXCMHCAPMMS24002512,874.0400,2,2,2023-11-13,2023-11-15,874.0400,low,unreviewed,medium
PCARDBHA0001,PCARD VENDOR BHA,BOARD OF BEHAVIORAL HEALTH EXAMINERS,2025,GAXBHAPCARD241007,489.5100,2,7,2024-10-23,2024-10-30,489.5100,low,unreviewed,medium
00010306,MERCY CARE,AHCCCS,2021,GAXCMHCAPMMS21003680,1603.1000,2,2,2021-03-10,2021-03-12,1603.1000,low,unreviewed,medium
00010500,"MAGELLAN COMPLETE CARE OF ARIZONA, INC",AHCCCS,2023,GAXCMHCAPRG230000047,3779.9800,2,4,2022-12-02,2022-12-06,3779.9800,low,unreviewed,medium
CH0055056,NAME REDACTED,DEPT OF CHILD SAFETY,2023,GAXNECHAPY002522182,143.1100,2,6,2022-12-06,2022-12-12,143.1100,low,unreviewed,medium
01010314,BANNER UNIVERSITY FAMILY CARE,AHCCCS,2024,GAXCMHCAPMMS24001416,3036.9400,2,5,2023-09-08,2023-09-13,3036.9400,low,unreviewed,medium
CH0135031,NAME REDACTED,DEPT OF CHILD SAFETY,2024,GAXNECHAPY002892755,13.8300,2,70,2024-01-03,2024-03-13,13.8300,low,unreviewed,medium
63650601,HEALTH FIRST URGENT CARE,AHCCCS,2024,GAXNEHCAPMMS24113480,26.3200,2,7,2024-03-06,2024-03-13,26.3200,low,unreviewed,medium
47212601,RENAL CARE GP.- SUN LAKES,AHCCCS,2025,GAXCMHCAPMMS25002513,530.7200,2,9,2024-11-25,2024-12-04,530.7200,low,unreviewed,medium
00010306,MERCY CARE,AHCCCS,2025,GAXCMHCAPMMS25004623,1768.7400,2,2,2025-04-15,2025-04-17,1768.7400,low,unreviewed,medium
IV0000008026,UNIVERSITY OF ARIZONA,AHCCCS,2025,GAXIV1HCAINV001695126,22378.2000,2,3,2025-04-15,2025-04-18,22378.2000,low,unreviewed,medium
58461001,"W. BRUCE BUCKLEW\, MD PLLC",AHCCCS,2018,GAXHCAPMMS18014352,99.6200,2,77,2017-08-02,2017-10-18,99.6200,low,unreviewed,medium
03134801,BANNER PAYSON MEDICAL CNT,AHCCCS,2018,GAXCMHCAPMMS18001137,2504.7400,2,2,2017-09-25,2017-09-27,2504.7400,low,unreviewed,medium
28692601,ABDO/JOSEPH G.,AHCCCS,2018,GAXCMHCAPMMS18003428,36.0500,2,51,2018-03-19,2018-05-09,36.0500,low,unreviewed,medium
CH0126639,NAME REDACTED,DEPT OF CHILD SAFETY,2021,GAXNECHAPY001876178,69.1600,2,6,2021-03-05,2021-03-11,69.1600,low,unreviewed,medium
CH0089096,NAME REDACTED,DEPT OF CHILD SAFETY,2021,GAXNECHAPY001884929,31.6200,2,78,2021-03-10,2021-05-27,31.6200,low,unreviewed,medium
CH0089096,NAME REDACTED,DEPT OF CHILD SAFETY,2021,GAXNECHAPY001884929,48.2000,2,78,2021-03-10,2021-05-27,48.2000,low,unreviewed,medium
CH0134143,NAME REDACTED,DEPT OF CHILD SAFETY,2021,GAXNECHAPY001882334,6.7900,2,99,2021-03-08,2021-06-15,6.7900,low,unreviewed,medium
00010306,MERCY CARE,AHCCCS,2023,GAXCMHCAPMMS23001208,1867.5000,2,2,2022-09-26,2022-09-28,1867.5000,low,unreviewed,medium
CH0142189,NAME REDACTED,DEPT OF CHILD SAFETY,2023,GAXNECHAPY002434653,145.1400,2,23,2022-09-07,2022-09-30,145.1400,low,unreviewed,medium
00010422,HEALTH NET ACCESS INC,AHCCCS,2023,GAXCMHCAPMMS23003299,12045.0700,2,2,2023-02-13,2023-02-15,12045.0700,low,unreviewed,medium
24889101,INFINITY GROUPS HOME 2,AHCCCS,2023,GAXNEHCAPMMS23109382,1282.1800,2,7,2023-02-08,2023-02-15,1282.1800,low,unreviewed,medium
09819001,COMMUNITY HOSPITAL WITT,AHCCCS,2023,GAXCMHCAPMMS23005314,48.3300,2,11,2023-06-19,2023-06-30,48.3300,low,unreviewed,medium
19798801,"ELITE ENT, LLC",AHCCCS,2023,GAXCMHCAPMMS23004802,3.4900,2,31,2023-05-30,2023-06-30,3.4900,low,unreviewed,medium
79231801,MARC COMM RES OPC FLORIAN,AHCCCS,2023,GAXCMHCAPMMS23005297,128.9100,2,9,2023-06-19,2023-06-28,128.9100,low,unreviewed,medium
58036601,BANNER HEALTH CLINIC PAGE,AHCCCS,2023,GAXCMHCAPMMS23005148,90.9900,2,23,2023-06-07,2023-06-30,90.9900,low,unreviewed,medium
CH0049669,NAME REDACTED,DEPT OF CHILD SAFETY,2025,GAXNECHAPY003094779,24000.0000,2,36,2024-08-01,2024-09-06,24000.0000,low,unreviewed,medium
CH0114607,NAME REDACTED,DEPT OF CHILD SAFETY,2025,GAXNECHAPY003214605,285.9700,2,55,2024-12-05,2025-01-29,285.9700,low,unreviewed,medium
07804201,HU HU KAM MEMORIAL HOSP,AHCCCS,2018,GAXCMHCAPMMS18002301,6741.4600,2,29,2017-12-26,2018-01-24,6741.4600,low,unreviewed,medium
00010735,CENPATICO INTERGRATED CARE,AHCCCS,2018,GAXCMHCAPMMS18003171,282.8300,2,2,2018-02-21,2018-02-23,282.8300,low,unreviewed,medium
CH0025549,NAME REDACTED,DEPT OF CHILD SAFETY,2023,GAXNECHAPY002437226,145.1400,4,6,2022-09-07,2022-09-13,435.4200,low,unreviewed,medium
CH0116427,NAME REDACTED,DEPT OF CHILD SAFETY,2023,GAXNECHAPY002444139,160.1800,2,6,2022-09-07,2022-09-13,160.1800,low,unreviewed,medium
CH0137635,NAME REDACTED,DEPT OF CHILD SAFETY,2023,GAXNECHAPY002427473,464.9400,2,147,2022-09-07,2023-02-01,464.9400,low,unreviewed,medium
CH0058322,NAME REDACTED,DEPT OF CHILD SAFETY,2023,GAXNECHAPY002442201,83.9300,2,7,2022-09-07,2022-09-14,83.9300,low,unreviewed,medium
CH0142417,NAME REDACTED,DEPT OF CHILD SAFETY,2023,GAXNECHAPY002421177,32.8600,2,104,2022-08-26,2022-12-08,32.8600,low,unreviewed,medium
48551101,H B AUTOMOTIVE SRV,AHCCCS,2023,GAXNEHCAPMMS23171281,1371.8100,2,7,2023-06-09,2023-06-16,1371.8100,low,unreviewed,medium
02188301,"CROSSROADS, INC",AHCCCS,2023,GAXHCAPRG230002809,420.6000,2,7,2023-05-31,2023-06-07,420.6000,low,unreviewed,medium
01010314,BANNER UNIVERSITY FAMILY CARE,AHCCCS,2025,GAXCMHCAPRG250000052,5738107.2000,2,1,2025-04-10,2025-04-11,5738107.2000,high,unreviewed,medium
24338201,CHANDLER REGIONAL MED CNT,AHCCCS,2021,GAXCMHCAPMMS21001212,185.7100,2,16,2020-09-21,2020-10-07,185.7100,low,unreviewed,medium
CH0105655,NAME REDACTED,DEPT OF CHILD SAFETY,2021,GAXNECHAPY001832858,673.3200,2,6,2021-02-04,2021-02-10,673.3200,low,unreviewed,medium
46437801,DRUGSCAN INC,AHCCCS,2021,GAXNEHCAPMMS21143821,133.1800,2,6,2021-05-26,2021-06-01,133.1800,low,unreviewed,medium
CH0146250,NAME REDACTED,DEPT OF CHILD SAFETY,2023,GAXNECHAPY002667134,62.5000,2,7,2023-05-08,2023-05-15,62.5000,low,unreviewed,medium
00010306,MERCY CARE,AHCCCS,2024,GAXCMHCAPRG240000096,9939.6400,2,3,2024-01-03,2024-01-06,9939.6400,low,unreviewed,medium
CH0148460,NAME REDACTED,DEPT OF CHILD SAFETY,2025,GAXNECHAPY003155089,38.1300,2,31,2024-10-04,2024-11-04,38.1300,low,unreviewed,medium
00010715,HEALTH CHOICE INTERGRATED CARE LLC,AHCCCS,2018,GAXCMHCAPMMS18001172,211.5400,2,2,2017-09-25,2017-09-27,211.5400,low,unreviewed,medium
CH0135064,NAME REDACTED,DEPT OF CHILD SAFETY,2021,GAXNECHAPY001909402,76.5700,2,39,2021-04-19,2021-05-28,76.5700,low,unreviewed,medium
CH0097283,NAME REDACTED,DEPT OF CHILD SAFETY,2021,GAXNECHAPY001909541,3.1000,2,53,2021-04-09,2021-06-01,3.1000,low,unreviewed,medium
CH0119833,NAME REDACTED,DEPT OF CHILD SAFETY,2023,GAXNECHAPY002437876,610.0800,2,5,2022-09-07,2022-09-12,610.0800,low,unreviewed,medium
IV0000000507,DOWL,GAME AND FISH DEPARTMENT,2023,GAXIV1GFAINV000999035,29409.0000,2,61,2022-09-09,2022-11-09,29409.0000,low,unreviewed,medium
10984501,UNLEASHED PHOENIX CORP,AHCCCS,2024,GAXNEHCAPMMS24079868,366.2800,2,7,2023-12-21,2023-12-28,366.2800,low,unreviewed,medium
28178505,HEROES TRANSPORATION INC,AHCCCS,2024,GAXNEHCAPMMS24077065,2350.3300,2,8,2023-12-13,2023-12-21,2350.3300,low,unreviewed,medium
00010254,"CARE 1ST HEALTH PLAN ARIZONA, INC.",AHCCCS,2025,GAXCMHCAPMMS25002314,302.1500,2,10,2024-11-08,2024-11-18,302.1500,low,unreviewed,medium
41569901,HEALTHCARE DME CORP.,AHCCCS,2023,GAXCMHCAPMMS23003867,62.7000,2,2,2023-03-27,2023-03-29,62.7000,low,unreviewed,medium
CH0118804,NAME REDACTED,DEPT OF CHILD SAFETY,2023,GAXNECHAPY002562909,30.5400,2,4,2023-01-09,2023-01-13,30.5400,low,unreviewed,medium
3677451G,MY DR NOW,AHCCCS,2024,GAXCMHCAPMMS24002287,12.0900,2,8,2023-10-31,2023-11-08,12.0900,low,unreviewed,medium
30379801,SCOTTSDALE HEALTHCARE HOS,AHCCCS,2018,GAXCMHCAPMMS18003105,56.0000,2,8,2018-02-20,2018-02-28,56.0000,low,unreviewed,medium
CH0067466,NAME REDACTED,DEPT OF CHILD SAFETY,2023,GAXNECHAPY002489190,610.0800,2,5,2022-11-04,2022-11-09,610.0800,low,unreviewed,medium
00010254,"CARE 1ST HEALTH PLAN ARIZONA, INC.",AHCCCS,2023,GAXCMHCAPMMS23005267,2639.0500,2,2,2023-06-14,2023-06-16,2639.0500,low,unreviewed,medium
CH0125603,NAME REDACTED,DEPT OF CHILD SAFETY,2024,GAXNECHAPY002921416,5.6900,2,6,2024-01-31,2024-02-06,5.6900,low,unreviewed,medium
28951501,AZ ONCOLOGY ASSOCIATES PC,AHCCCS,2024,GAXCMHCAPMMS24004666,602.4900,2,9,2024-03-11,2024-03-20,602.4900,low,unreviewed,medium
CH0138310,NAME REDACTED,DEPT OF CHILD SAFETY,2025,GAXNECHAPY003377189,31.8000,2,37,2025-05-20,2025-06-26,31.8000,low,unreviewed,medium
CH0138310,NAME REDACTED,DEPT OF CHILD SAFETY,2025,GAXNECHAPY003377189,32.8600,2,37,2025-05-20,2025-06-26,32.8600,low,unreviewed,medium
CH0048699,NAME REDACTED,DEPT OF CHILD SAFETY,2021,GAXNECHAPY001828688,673.3200,2,5,2021-02-04,2021-02-09,673.3200,low,unreviewed,medium
CH0067466,NAME REDACTED,DEPT OF CHILD SAFETY,2021,GAXNECHAPY001836304,610.0800,2,5,2021-02-04,2021-02-09,610.0800,low,unreviewed,medium
00010422,HEALTH NET ACCESS INC,AHCCCS,2021,GAXCMHCAPMMS21004691,333.5000,2,2,2021-05-25,2021-05-27,333.5000,low,unreviewed,medium
